NAME,ROUTEID,FROMMEASURE,TOMEASURE,FROMDATE,TODATE,EVENTID,LOCERROR,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,SE_ANNO_CAD_DATA,OBJECTID,SHAPE,SHAPELEN
Primary Route,13061162,324.0167,372.6388,2019/01/01 00:00:00+00,,{89E4E4B9-ECF1-44EA-B96F-91B45C3A0CB8},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153514,,0
Primary Route,13061162,3364.8305,3466.5769,2019/01/01 00:00:00+00,,{DD6D0561-C88F-4033-8B3C-30B8BB3BC677},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153515,,0
Primary Route,13061162,2962.404,3063.8521,2019/01/01 00:00:00+00,,{E12A006D-DAC5-4BA1-B21F-83D37029C081},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153516,,0
Primary Route,13061162,2209.0045,2303.2715,2019/01/01 00:00:00+00,,{229DCE82-D72F-4306-8B8C-2102C68D1578},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153517,,0
Primary Route,13061162,1149.0242,1251.8696,2019/01/01 00:00:00+00,,{3C9C5D38-A231-4768-84E6-3CF7BC235474},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153518,,0
Primary Route,13061162,2004.7104,2149.1317,2019/01/01 00:00:00+00,,{5517BB67-A59F-453F-BB4D-92A44A8262A6},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153519,,0
Primary Route,13061162,3717.6928,3844.6858,2019/01/01 00:00:00+00,,{5A71500B-D536-45C7-B805-B47D79829EFD},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153520,,0
Primary Route,13061162,554.6302,582.3672,2019/01/01 00:00:00+00,,{2A4DFBA4-6DF3-48D0-97B2-927B6CC8120C},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153521,,0
Primary Route,13061162,1412.3943,1491.62,2019/01/01 00:00:00+00,,{AE620B9F-040F-49CF-87B9-FDCC6B8849CB},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153522,,0
Primary Route,13061162,3063.8521,3159.2708,2019/01/01 00:00:00+00,,{ABAB2F13-891B-4095-9DE6-F15064412075},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153523,,0
Primary Route,13061162,1581.8253,1652.8175,2019/01/01 00:00:00+00,,{DFFA2EFB-F4A8-4461-A8B1-55DBF8D57FAB},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153524,,0
Primary Route,13061162,1710.9341,1753.0138,2019/01/01 00:00:00+00,,{0633B5D7-E440-40EB-84D7-EA3307108F76},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153525,,0
Primary Route,13061162,1753.0138,1826.4729,2019/01/01 00:00:00+00,,{E9D27773-6C14-4E90-877F-2087C57F672A},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153526,,0
Primary Route,13061162,971.6247,1149.0242,2019/01/01 00:00:00+00,,{FF2C123E-F627-4307-A87D-C5DA66A25ABD},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153527,,0
Primary Route,13061162,1251.8696,1379.6033,2019/01/01 00:00:00+00,,{2E93CFC6-0DC4-4A56-88F0-F6FDD9FF2F61},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153528,,0
Primary Route,13061162,177.0949,223.0178,2019/01/01 00:00:00+00,,{20D448AE-FD8F-4656-BFA3-2D7301240F12},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153529,,0
Primary Route,13061162,0,137.929,2019/01/01 00:00:00+00,,{56227C97-7C8A-4447-B4F4-9CDF2B676960},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153530,,0
Primary Route,13061162,137.929,177.0949,2019/01/01 00:00:00+00,,{D5C58EAB-41E2-4A4D-B4AE-26C19CFC7019},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153531,,0
Primary Route,13061162,723.6415,843.4058,2019/01/01 00:00:00+00,,{4FA1D1A9-AF71-42A2-9DBF-BA97CB80EEFC},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153532,,0
Primary Route,13061162,1491.62,1551.3666,2019/01/01 00:00:00+00,,{353A772F-32E8-4010-82F9-47E2BCB5500A},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153533,,0
Primary Route,13061162,1379.6033,1412.3943,2019/01/01 00:00:00+00,,{F7439408-5013-4F23-A496-107FC71B3C16},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153534,,0
Primary Route,13061162,1919.531,2004.7104,2019/01/01 00:00:00+00,,{3FF781F9-46CD-4B5B-966E-706A71FBB546},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153535,,0
Primary Route,13061162,843.4058,971.6247,2019/01/01 00:00:00+00,,{4AEA8665-F894-4493-B209-CA5FDBF41690},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153536,,0
Primary Route,13061162,372.6388,554.6302,2019/01/01 00:00:00+00,,{F48939D5-B3A0-43B2-A354-39AA4CD62E4B},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153537,,0
Primary Route,13061162,3566.4402,3717.6928,2019/01/01 00:00:00+00,,{91F94291-529C-4759-97BE-B0D31FCF649D},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153538,,0
Primary Route,13061162,2853.8673,2962.404,2019/01/01 00:00:00+00,,{7C704F5B-C813-46CB-9E2B-D55E28868AF3},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153539,,0
Primary Route,13061162,2416.6855,2631.8684,2019/01/01 00:00:00+00,,{CE524CDC-9CEB-40D3-8FAF-ED5D8305BD88},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153540,,0
Primary Route,13061162,2149.1317,2209.0045,2019/01/01 00:00:00+00,,{29760DBF-70EE-4A33-8AC2-E2CE5E309672},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153541,,0
Primary Route,13061162,3466.5769,3566.4402,2019/01/01 00:00:00+00,,{EB637E43-536D-42AC-88CE-E6E801968D7A},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153542,,0
Primary Route,13061162,582.3672,723.6415,2019/01/01 00:00:00+00,,{8F5220B1-E26F-456D-B6D6-57CE1B5C80E0},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153543,,0
Primary Route,13061162,223.0178,324.0167,2019/01/01 00:00:00+00,,{5F3B25BF-D438-46C2-BE7E-7CF5C42D9578},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153544,,0
Primary Route,13061162,1551.3666,1581.8253,2019/01/01 00:00:00+00,,{C3143F33-B07C-4310-9300-FE258E1CB2C5},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153545,,0
Primary Route,13061162,1680.238,1710.9341,2019/01/01 00:00:00+00,,{9E68FD2E-E064-4EF9-8DA4-9DDACF77D037},NO ERROR,,,RH,2020/09/21 13:01:34+00,,153546,,0
Primary Route,13061162,2631.8684,2853.8673,2019/01/01 00:00:00+00,,{D7D2C3A7-05F4-4340-B6BC-324FE591C5D7},NO ERROR,,,RH,2020/09/21 13:01:35+00,,153547,,0
Primary Route,13061162,1652.8175,1680.238,2019/01/01 00:00:00+00,,{7BF20B35-2457-493B-9FA6-45DC7C4EFFFF},NO ERROR,,,RH,2020/09/21 13:01:35+00,,153548,,0
Primary Route,13061162,2303.2715,2416.6855,2019/01/01 00:00:00+00,,{4CAFA77C-28FA-4693-A2D0-4B76FC4972B4},NO ERROR,,,RH,2020/09/21 13:01:35+00,,153549,,0
Primary Route,13061162A,0,73.4801,2019/01/01 00:00:00+00,,{E57CA2E6-BA3F-4E7A-A3FB-31FAFFF1811D},NO ERROR,,,RH,2020/09/21 13:01:35+00,,153550,,0
Primary Route,13061162A,151.2185,292.961,2019/01/01 00:00:00+00,,{6EDD1B2B-86E9-4C88-B181-05AECDB284D4},NO ERROR,,,RH,2020/09/21 13:01:35+00,,153551,,0
Primary Route,12092622,1525.6474,1685.6141,2019/01/01 00:00:00+00,,{2A5E6B21-8F87-4DFE-B8CD-A06958759544},NO ERROR,,,RH,2020/09/21 13:01:29+00,,153552,,0
Primary Route,12092622,1342.6624,1525.6474,2019/01/01 00:00:00+00,,{1AB76A4B-A58A-4461-B46C-79FD0DBDB158},NO ERROR,,,RH,2020/09/21 13:01:29+00,,153553,,0
Primary Route,12092622,612.2916,678.9544,2019/01/01 00:00:00+00,,{709C7427-047D-4A38-9206-8C3A4EE8B66E},NO ERROR,,,RH,2020/09/21 13:01:29+00,,153554,,0
Primary Route,12092622,818.0871,889.9729,2019/01/01 00:00:00+00,,{652D6658-69DB-47CE-8A39-7444F2E3ED81},NO ERROR,,,RH,2020/09/21 13:01:29+00,,153555,,0
Primary Route,12092622,1218.176,1342.6624,2019/01/01 00:00:00+00,,{9457A187-EAAF-4454-BE2F-2801DD5E199D},NO ERROR,,,RH,2020/09/21 13:01:29+00,,153556,,0
Primary Route,12092622,678.9544,745.8326,2019/01/01 00:00:00+00,,{C3B0F18C-8A09-42CE-9893-A5FEE4C2333A},NO ERROR,,,RH,2020/09/21 13:01:29+00,,153557,,0
Primary Route,12092622,2074.1752,2183.6751,2019/01/01 00:00:00+00,,{8E3FFC6E-A3E5-4D56-A881-E5551136B441},NO ERROR,,,RH,2020/09/21 13:01:29+00,,153558,,0
Primary Route,12092622,889.9729,996.9289,2019/01/01 00:00:00+00,,{67786E53-7318-4698-B347-948E135A8189},NO ERROR,,,RH,2020/09/21 13:01:29+00,,153559,,0
Primary Route,12092622,745.8326,766.7769,2019/01/01 00:00:00+00,,{4AE6F3E1-E1CD-44D7-9E9F-1BE1625A2197},NO ERROR,,,RH,2020/09/21 13:01:29+00,,153560,,0
Primary Route,12092622,1064.9515,1218.176,2019/01/01 00:00:00+00,,{9F91FAA9-E7D3-48C6-BFE2-1074BAFE111E},NO ERROR,,,RH,2020/09/21 13:01:29+00,,153561,,0
Primary Route,12092622,766.7769,818.0871,2019/01/01 00:00:00+00,,{D800B719-7C4C-4E62-BECD-BEF806124D81},NO ERROR,,,RH,2020/09/21 13:01:29+00,,153562,,0
Primary Route,12092622,996.9289,1064.9515,2019/01/01 00:00:00+00,,{B5B5BF4C-67BB-4C27-9135-C3CCE704C69D},NO ERROR,,,RH,2020/09/21 13:01:29+00,,153563,,0
Primary Route,12092622,1685.6141,1939.0688,2019/01/01 00:00:00+00,,{1DB5E35F-06F0-4D58-B5DF-FE5CA78BF004},NO ERROR,,,RH,2020/09/21 13:01:29+00,,153564,,0
Primary Route,12092622,1939.0688,2074.1752,2019/01/01 00:00:00+00,,{B14899ED-E4F5-41F3-A078-DAF711AFB206},NO ERROR,,,RH,2020/09/21 13:01:29+00,,153565,,0
Primary Route,12092622,745.8326,818.0871,2019/01/01 00:00:00+00,,{957BA548-8947-4541-AEFA-D671BAEF67E7},NO ERROR,,,RH,2020/09/21 13:01:29+00,,153566,,0
Primary Route,12092622,373.2624,493.2312,2019/01/01 00:00:00+00,,{E85868ED-C269-44BB-AAA4-EABB6B002F67},NO ERROR,,,RH,2020/09/21 13:01:29+00,,153567,,0
Primary Route,12092622,256.6591,373.2624,2019/01/01 00:00:00+00,,{86897542-5511-48CA-B8DB-89B902C9FDD7},NO ERROR,,,RH,2020/09/21 13:01:29+00,,153568,,0
Primary Route,12092622,493.2312,612.2916,2019/01/01 00:00:00+00,,{D576143D-D520-4EDF-BD1B-11FA4C828AD6},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153569,,0
Primary Route,13000802,1362.5042,1406.8844,2019/01/01 00:00:00+00,,{71557DD7-D748-4F3B-B590-B26140F0F669},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153570,,0
Primary Route,13000802,125.4102,212.611,2019/01/01 00:00:00+00,,{0FC6EC43-1596-4D51-BAB5-6934DF21B7A5},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153571,,0
Primary Route,13000802,1406.8844,1479.8435,2019/01/01 00:00:00+00,,{F6765308-C49F-4A2B-BDA7-E922FDD778AB},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153572,,0
Primary Route,13000802,1286.6234,1362.5042,2019/01/01 00:00:00+00,,{C50FC857-E5AD-4189-B458-BF5A1553E555},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153573,,0
Primary Route,13000802,624.1096,673.5912,2019/01/01 00:00:00+00,,{93E4A74D-70B6-4960-BBF1-875659C449DB},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153574,,0
Primary Route,13000802,0,125.4102,2019/01/01 00:00:00+00,,{511EFBAB-69D2-42A0-B1C0-B3940AA62E63},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153575,,0
Primary Route,13000802,673.5912,786.2015,2019/01/01 00:00:00+00,,{CC54CD8C-571A-41EB-A941-E5CF7BE00FD6},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153576,,0
Primary Route,13000802,419.3768,577.4978,2019/01/01 00:00:00+00,,{C6818C4C-7149-4BB0-82F1-8464BB9DC65F},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153577,,0
Primary Route,13000802,786.2015,947.7925,2019/01/01 00:00:00+00,,{2EBD9997-4FDA-4DC1-94EC-BB947B68F6AB},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153578,,0
Primary Route,13000802,212.611,245.5327,2019/01/01 00:00:00+00,,{807949AA-0521-4E6F-B4E6-8F28F6318B28},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153579,,0
Primary Route,13000802,947.7925,1168.0833,2019/01/01 00:00:00+00,,{8B2FFF48-BF64-4FCA-909D-674BA7E02A72},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153580,,0
Primary Route,13000802,1168.0833,1286.6234,2019/01/01 00:00:00+00,,{49838568-CBE9-4CA4-972E-DC99B285A3E4},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153581,,0
Primary Route,13000802,1168.0833,1205.8872,2019/01/01 00:00:00+00,,{F1D9B36C-1C9C-4088-9922-2D67F2511202},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153582,,0
Primary Route,13000802,577.4978,624.1096,2019/01/01 00:00:00+00,,{495DA8B1-6C19-46C9-966C-E909F1A0B02A},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153583,,0
Primary Route,13000802,245.5327,419.3768,2019/01/01 00:00:00+00,,{A3E0FBE4-01A5-4FD3-8FF3-F2A778E3AFB0},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153584,,0
Primary Route,13001102,1168.5664,1265.8266,2019/01/01 00:00:00+00,,{10019FE5-8974-49EB-A5EC-F978784B8D09},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153586,,0
Primary Route,13001102,778.4449,947.8062,2019/01/01 00:00:00+00,,{578F432A-6E2D-4E62-AAF4-47FDF9AB09B4},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153588,,0
Primary Route,13001102,947.8062,1168.5664,2019/01/01 00:00:00+00,,{613DBCAD-2879-4B9B-BFB3-480AD4A2383C},NO ERROR,,,RH,2020/09/21 13:01:30+00,,153589,,0
Primary Route,13010401,0,2976.7972,2019/01/01 00:00:00+00,,{3AB4322A-51EB-4F81-ADF5-F72C013B1FF3},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153641,,0
Primary Route,13015342,1343.1518,1589.451,2019/01/01 00:00:00+00,,{CAE3F226-605F-4BFB-BFD9-1A9A26043862},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153643,,0
Primary Route,13015342,793.8547,903.9996,2019/01/01 00:00:00+00,,{25E9421C-B63B-4B39-8977-24290E5A935E},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153644,,0
Primary Route,13015342,903.9996,1004.6096,2019/01/01 00:00:00+00,,{8DBD6C4A-EA1C-4B04-9844-26EAD41CCD80},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153645,,0
Primary Route,13015342,180.1628,257.0252,2019/01/01 00:00:00+00,,{F290BEC8-9CBA-4136-BAD1-0D2D8E359B92},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153646,,0
Primary Route,13015342,710.984,793.8547,2019/01/01 00:00:00+00,,{B6ECB5AB-3DDB-4062-B32B-19A32FA0BF1B},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153647,,0
Primary Route,13015342,158.7478,180.1628,2019/01/01 00:00:00+00,,{E3D3EC9E-DB98-482C-A8F2-92FD574D8B7B},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153648,,0
Primary Route,13015342,1229.0539,1343.1518,2019/01/01 00:00:00+00,,{7F4F1789-8D59-4CFA-A43C-063709D00DF1},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153649,,0
Primary Route,13015342,377.3601,443.822,2019/01/01 00:00:00+00,,{61046393-DB41-4BA2-9253-282E0CA5733E},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153650,,0
Primary Route,13015342,1589.451,1643.8736,2019/01/01 00:00:00+00,,{204A648A-BEB1-4F43-B45A-BA328C6B85C2},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153651,,0
Primary Route,13015342,443.822,710.984,2019/01/01 00:00:00+00,,{DF9EBF4E-6C78-4EF4-9B62-A3DBA63D763A},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153652,,0
Primary Route,13015342,257.0252,377.3601,2019/01/01 00:00:00+00,,{8FE2824D-6C19-4320-927D-4B37D8FDE99A},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153653,,0
Primary Route,13015342,0,158.7478,2019/01/01 00:00:00+00,,{23455A6D-A842-4993-A2BF-210CF5138D72},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153654,,0
Primary Route,13015342,1004.6096,1171.8134,2019/01/01 00:00:00+00,,{D589C5AE-AAC9-405D-9087-1363F7C04EDC},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153655,,0
Primary Route,13015342,1171.8134,1229.0539,2019/01/01 00:00:00+00,,{A2350828-5E68-4EC6-A59B-1B3D804ACD8E},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153656,,0
Primary Route,13017352,1643.2897,1750.6244,2019/01/01 00:00:00+00,,{B7C38F69-1B28-4421-BE8C-86B8B502AFDF},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153657,,0
Primary Route,13017352,923.8948,1073.9284,2019/01/01 00:00:00+00,,{9481E5B0-3369-4541-9646-CDAFFAF18C89},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153658,,0
Primary Route,13017352,487.1876,606.1043,2019/01/01 00:00:00+00,,{16694574-1BC8-407D-8C27-6396E1DD1F43},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153659,,0
Primary Route,13017352,1368.6698,1643.2897,2019/01/01 00:00:00+00,,{996377B7-4F3D-4C70-A6A5-99E408604D35},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153660,,0
Primary Route,13017352,179.0076,214.6584,2019/01/01 00:00:00+00,,{D4F69E87-B9B1-4AA4-867F-C1B3DB6FF8BB},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153661,,0
Primary Route,13017352,2028.9914,2147.7215,2019/01/01 00:00:00+00,,{7F971970-6144-43B4-B050-3723FAB24341},NO ERROR,,,RH,2020/09/21 13:01:31+00,,153662,,0
Primary Route,13017352,1238.5393,1334.7423,2019/01/01 00:00:00+00,,{53EDFC08-BBF6-4ADF-8976-0F2EB59BB130},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153663,,0
Primary Route,13017352,606.1043,705.2568,2019/01/01 00:00:00+00,,{181F1924-EEAA-4B72-8C51-E57BEBBB7B4B},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153664,,0
Primary Route,13017352,2147.7215,2267.3821,2019/01/01 00:00:00+00,,{1BEAAB76-75AA-45B3-9F2E-101006D708CE},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153665,,0
Primary Route,13017352,2358.0927,2479.0437,2019/01/01 00:00:00+00,,{B14E9047-52D7-4AB6-BEDF-36B8F82333FF},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153666,,0
Primary Route,13017352,331.4042,363.9412,2019/01/01 00:00:00+00,,{AB38D5C3-63D4-4414-8BCE-F8A2573A2B35},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153667,,0
Primary Route,13017352,418.8988,487.1876,2019/01/01 00:00:00+00,,{847FC4EF-C42E-4F30-AD2F-C5ADF247F534},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153668,,0
Primary Route,13017352,88.136,179.0076,2019/01/01 00:00:00+00,,{8B1C1873-5905-4067-93C9-25C1E844976A},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153669,,0
Primary Route,13017352,363.9412,418.8988,2019/01/01 00:00:00+00,,{FF1F488B-01AB-4E20-9000-97EA8F753440},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153670,,0
Primary Route,13017352,214.6584,331.4042,2019/01/01 00:00:00+00,,{8AC9494C-4306-4131-8E0A-819C780663B2},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153671,,0
Primary Route,13017352,0,88.136,2019/01/01 00:00:00+00,,{2DC107B7-2DA2-42A2-8E2E-C9617D8365A2},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153672,,0
Primary Route,13017352,1910.591,2028.9914,2019/01/01 00:00:00+00,,{BC0D4ADE-72ED-4106-973D-D73BBB28C2EB},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153673,,0
Primary Route,13017352,1073.9284,1153.9429,2019/01/01 00:00:00+00,,{BBAEAA5B-9736-4716-8653-B4DF6310C18F},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153674,,0
Primary Route,13017352,705.2568,806.011,2019/01/01 00:00:00+00,,{02FB5289-27FD-4D0C-A112-F5A26E9B422E},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153675,,0
Primary Route,13017352,1750.6244,1910.591,2019/01/01 00:00:00+00,,{F56A1F53-4161-47CD-A371-2CE99DD98019},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153676,,0
Primary Route,13017352,1334.7423,1368.6698,2019/01/01 00:00:00+00,,{13532ADD-1454-4431-89F4-6E3F3498305D},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153677,,0
Primary Route,13017352,806.011,923.8948,2019/01/01 00:00:00+00,,{95B08863-984A-44BD-BDEB-5E250EEFE02F},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153678,,0
Primary Route,13017352,1153.9429,1238.5393,2019/01/01 00:00:00+00,,{99DC8F5F-3DA6-489D-998C-61C5B9D7F9AE},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153679,,0
Primary Route,13017352,2479.0437,2549.1469,2019/01/01 00:00:00+00,,{B29C0561-546B-4777-A1F2-1915BD9BF579},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153680,,0
Primary Route,13017352,2549.1469,2559.2348,2019/01/01 00:00:00+00,,{63F92B3D-0DBB-4CBA-A29A-F50217F9914E},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153681,,0
Primary Route,13017352,2267.3821,2358.0927,2019/01/01 00:00:00+00,,{CDC7BC88-7DC6-4F98-AA40-0C16483A6578},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153682,,0
Primary Route,13021582,48.4163,59.8726,2019/01/01 00:00:00+00,,{4673EC28-BABD-42AC-B358-F885B8CC7CBC},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153683,,0
Primary Route,13021582,716.261,822.0423,2019/01/01 00:00:00+00,,{02E050B4-2D01-4648-823F-031BDCB34C81},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153684,,0
Primary Route,13021582,21.9477,24.5897,2019/01/01 00:00:00+00,,{C8D0E323-09AF-452D-84BE-31ED321CFB92},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153685,,0
Primary Route,13021582,1020.2916,1133.9573,2019/01/01 00:00:00+00,,{D2DEB2DC-C4DA-4EA8-9104-6DE720C97FA6},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153686,,0
Primary Route,13021582,624.0337,650.5759,2019/01/01 00:00:00+00,,{3862FFC4-A9EB-415B-9BB8-92040D228A64},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153687,,0
Primary Route,13021582,30.8363,35.3191,2019/01/01 00:00:00+00,,{922A57BA-36BC-4D3D-8669-E0482533EC4C},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153688,,0
Primary Route,13021582,59.8726,263.071,2019/01/01 00:00:00+00,,{E466746D-2550-4F88-AE01-C3BDA9826718},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153689,,0
Primary Route,13021582,485.2646,624.0337,2019/01/01 00:00:00+00,,{922DF0A5-830B-4768-986F-385D97649705},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153690,,0
Primary Route,13021582,18.8979,20.9203,2019/01/01 00:00:00+00,,{5CC1E193-4970-4C19-B09F-5FBC0B842650},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153691,,0
Primary Route,13021582,36.4029,41.7,2019/01/01 00:00:00+00,,{9BDD8ED4-810F-4902-842D-F5B88FD96616},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153692,,0
Primary Route,13021582,1133.9573,1145.1508,2019/01/01 00:00:00+00,,{0CDF90A5-27B1-4E45-9D35-B4D298088895},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153693,,0
Primary Route,13021582,25.9735,29.6509,2019/01/01 00:00:00+00,,{F723B774-E4D3-4B8E-9701-97D9338E9E91},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153694,,0
Primary Route,13021582,822.0423,918.9424,2019/01/01 00:00:00+00,,{695FAF4B-408F-448D-A46A-5D62318183F4},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153695,,0
Primary Route,13021582,918.9424,1020.2916,2019/01/01 00:00:00+00,,{3FD54E21-DF0B-4409-95A2-109E85694255},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153696,,0
Primary Route,13021582,12.8945,17.9858,2019/01/01 00:00:00+00,,{C8859BE1-05DB-47CC-A2A1-0923FF8DAFDE},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153697,,0
Primary Route,13021582,335.9039,485.2646,2019/01/01 00:00:00+00,,{6797BE3E-FEFD-487D-91E5-ECDB31C0F4A0},NO ERROR,,,RH,2020/09/21 13:01:32+00,,153698,,0
Primary Route,13021582,42.8451,47.3612,2019/01/01 00:00:00+00,,{C70CB94E-D17F-4666-80C1-9BA52BC52D0C},NO ERROR,,,RH,2020/09/21 13:01:33+00,,153699,,0
Primary Route,13021582,263.071,335.9039,2019/01/01 00:00:00+00,,{AF818CC1-1BCE-4A69-A30C-64BBB960AD88},NO ERROR,,,RH,2020/09/21 13:01:33+00,,153700,,0
Primary Route,13021582,650.5759,716.261,2019/01/01 00:00:00+00,,{B5D007D9-5FA9-4915-944B-97339338D355},NO ERROR,,,RH,2020/09/21 13:01:33+00,,153701,,0
Primary Route,13021582,0,11.8259,2019/01/01 00:00:00+00,,{A037C64E-98CC-4499-9BD8-D8DCE9006489},NO ERROR,,,RH,2020/09/21 13:01:33+00,,153702,,0
Primary Route,13034472,0,9.4645,2019/01/01 00:00:00+00,,{6FB667BB-E5FF-49FC-A553-6CD1FA001747},NO ERROR,,,RH,2020/09/21 13:01:33+00,,153703,,0
Primary Route,13057852,831.268,982.7241,2019/01/01 00:00:00+00,,{3D89D016-3AD6-49E8-A99E-9DCB424094DE},NO ERROR,,,RH,2020/09/21 13:01:33+00,,153704,,0
Primary Route,13057852,739.0998,831.268,2019/01/01 00:00:00+00,,{29B49205-16D7-4363-8B59-341BB948B814},NO ERROR,,,RH,2020/09/21 13:01:33+00,,153705,,0
Primary Route,13057852,279.9035,428.6164,2019/01/01 00:00:00+00,,{978FB313-D341-4D65-A8F7-F47B97CA6FE5},NO ERROR,,,RH,2020/09/21 13:01:33+00,,153706,,0
